,CoachID,Name,NFL Coach Experience (thru 2023),College/Other Exp (thru 2023),Date of Birth,NFL Playing Exp,"Highest Pos NFL (1=HC, 2=Coord, 3=ST, Pos or Lower)",Highest Pos College / other Pro,# seasons as NFL Coordinator,Off/Def side of ball,1st Season as NFL HC,W,L,%,P_W,P_L,P_%,URL
1981,405883.0,"Johnson, Taver",5.0,25.0,7/8/1972 0:00:00,0.0,3.0,HC,0.0,Def,,40.0,42.0,0.488,0.0,2.0,0.0,https://pro-football-history.com/coach/11742/taver-johnson-bio
1982,847695.0,"Lovat, Mark",25.0,0.0,1/1/1970 0:00:00,0.0,3.0,ST,0.0,ST,,248.0,153.0,0.618,15.0,16.0,0.484,https://pro-football-history.com/coach/1020/mark-lovat-bio
1983,621719.0,"Lawrence, Daryl",8.0,0.0,,0.0,3.0,,0.0,,,56.0,72.0,0.438,2.0,2.0,0.5,https://pro-football-history.com/coach/1862/daryl-lawrence-bio
1984,825587.0,"Wright, Rodrique",1.0,13.0,7/31/1984 0:00:00,4.0,3.0,DL,0.0,Def,,,,,,,,
1985,790986.0,"Bolling, Ben",3.0,5.0,12/9/1993 0:00:00,0.0,3.0,WR,0.0,DEF,,17.0,33.0,0.343,1.0,1.0,0.5,https://pro-football-history.com/coach/13785/ben-bolling-bio
1986,818141.0,"Carter, Perry",8.0,1.0,8/15/1971 0:00:00,4.0,3.0,AP,0.0,Def,,61.0,67.0,0.477,2.0,2.0,0.5,https://pro-football-history.com/coach/888/perry-carter-bio
1987,413994.0,"Strief, Zach",3.0,0.0,9/22/1983 0:00:00,12.0,3.0,,0.0,Off,,24.0,27.0,0.471,0.0,0.0,0.0,https://pro-football-history.com/coach/13852/zach-strief-bio
1988,253475.0,"Kingsbury, Kliff",4.0,0.0,8/9/1979 0:00:00,5.0,1.0,HC,0.0,Off,2019.0,28.0,37.0,0.432,0.0,1.0,0.0,https://pro-football-history.com/coach/12660/kliff-kingsbury-bio
1989,845829.0,"Snee, Shaun",1.0,0.0,2/1/1989 0:00:00,0.0,3.0,,0.0,,,8.0,9.0,0.471,0.0,0.0,0.0,https://pro-football-history.com/coach/14076/shaun-snee-bio
1990,901765.0,"Mankoff, Michelle",,,,,,,,,,,,,,,,
1991,643459.0,"Donovan, John",6.0,21.0,9/11/1974 0:00:00,1.0,3.0,OC,0.0,Off,,32.0,49.0,0.395,2.0,1.0,0.667,https://pro-football-history.com/coach/2788/john-donovan-bio
1992,630774.0,"Lavan, Al",16.0,23.0,9/13/1946 0:00:00,0.0,3.0,HC,0.0,Off,,138.0,109.0,0.558,9.0,6.0,0.6,https://pro-football-history.com/coach/1715/al-lavan-bio
1993,836967.0,"Kleffner, Adam",1.0,9.0,,0.0,3.0,OL,0.0,Off,,8.0,8.0,0.5,0.0,0.0,0.0,https://pro-football-history.com/coach/13449/adam-kleffner-bio
1994,337716.0,"Schonert, Turk",14.0,0.0,1/15/1957 0:00:00,10.0,2.0,,2.0,Off,,81.0,127.0,0.389,0.0,2.0,0.0,https://pro-football-history.com/coach/1197/turk-schonert-bio
1995,510128.0,"Scott, John",3.0,19.0,12/15/1975 0:00:00,0.0,3.0,ST,0.0,Def,,27.0,22.0,0.551,2.0,1.0,0.667,https://pro-football-history.com/coach/2256/john-scott-jr-bio
1996,202861.0,"Hansen, Peter",5.0,11.0,5/30/1979 0:00:00,0.0,3.0,DC,0.0,,,43.0,38.0,0.53,5.0,3.0,0.625,https://pro-football-history.com/coach/1696/peter-hansen-bio
1997,165012.0,"Capretta, Ryan",3.0,4.0,1/1/1977 0:00:00,0.0,3.0,Strength Coach,0.0,,,15.0,33.0,0.312,0.0,0.0,0.0,https://pro-football-history.com/coach/1836/ryan-capretta-bio
1998,998371.0,"Robinson, Denard",1.0,0.0,9/22/1990 0:00:00,4.0,3.0,AP,0.0,Off,,,,,,,,
1999,464514.0,"Spurlock, Michael",2.0,7.0,1/31/1983 0:00:00,11.0,3.0,ST,0.0,ST,,,,,,,,
2000,882423.0,"Van Gorder, Brian",7.0,35.0,4/17/1959 0:00:00,0.0,2.0,AHC,4.0,Def,,,,,,,,
2001,691292.0,"FitzGerald, Jeff",22.0,9.0,4/18/1960 0:00:00,0.0,3.0,LB,0.0,Def,,164.0,203.0,0.447,4.0,8.0,0.333,https://pro-football-history.com/coach/639/jeff-fitzgerald-bio
2002,585247.0,"Kragthorpe, Steve",2.0,31.0,4/28/1965 0:00:00,0.0,3.0,HC,0.0,Off,,11.0,21.0,0.344,0.0,0.0,0.0,https://pro-football-history.com/coach/2586/steve-kragthorpe-bio
2003,819414.0,"Crittenden, Travis",9.0,0.0,,0.0,3.0,,0.0,,,95.0,49.0,0.66,7.0,6.0,0.538,https://pro-football-history.com/coach/2229/travis-crittenden-bio
2004,353057.0,"Moses, Wayne",2.0,27.0,1/11/1955 0:00:00,0.0,3.0,RB,0.0,Off,,17.0,31.0,0.354,0.0,0.0,0.0,https://pro-football-history.com/coach/11818/wayne-moses-bio
2005,164616.0,"Peelle, Justin",11.0,0.0,3/15/1979 0:00:00,10.0,3.0,,0.0,Off,,90.0,88.0,0.506,4.0,3.0,0.571,https://pro-football-history.com/coach/2464/justin-peelle-bio
2006,157624.0,"Evans, Jahri",2.0,3.0,8/22/1983 0:00:00,12.0,3.0,OL,0.0,Off,,0.0,0.0,0.0,0.0,0.0,0.0,https://pro-football-history.com/coach/14267/jahri-evans-bio
2007,892974.0,"Petrino, Paul",1.0,17.0,5/25/1967 0:00:00,0.0,3.0,OC,0.0,Off,,4.0,12.0,0.25,0.0,0.0,0.0,https://pro-football-history.com/coach/11979/paul-petrino-bio
2008,219935.0,"Burns, Jerry",21.0,0.0,1/24/1927 0:00:00,0.0,1.0,DC,15.0,Off,1986.0,231.0,150.0,0.605,18.0,15.0,0.545,https://pro-football-history.com/coach/47/jerry-burns-bio
2009,454219.0,"Beard, Adam",4.0,0.0,8/26/1974 0:00:00,0.0,3.0,,0.0,,,11.0,52.0,0.18,0.0,0.0,0.0,https://pro-football-history.com/coach/2771/adam-beard-bio
2010,363899.0,"Watts, Robert",3.0,14.0,8/31/1979 0:00:00,1.0,3.0,DC,0.0,DEF,,,,,,,,
2011,655808.0,"Yanchar, Jamie",14.0,4.0,1/15/1976 0:00:00,0.0,3.0,ST,0.0,ST,,137.0,89.0,0.606,10.0,9.0,0.526,https://pro-football-history.com/coach/1804/jamie-yanchar-bio
2012,419111.0,"Sheridan, Bill",13.0,20.0,1/27/1959 0:00:00,0.0,2.0,LB,3.0,Def,,109.0,99.0,0.524,4.0,5.0,0.444,https://pro-football-history.com/coach/2137/bill-sheridan-bio
2013,142854.0,"Banks, Quadrian",1.0,2.0,,0.0,3.0,ST,0.0,ST,,39.0,41.0,0.487,0.0,1.0,0.0,https://pro-football-history.com/coach/2460/quadrian-banks-bio
2014,979502.0,Tony Tuioti,2.0,15.0,,0.0,3.0,DL,0.0,Def,,10.0,22.0,0.312,0.0,0.0,0.0,https://pro-football-history.com/coach/2230/tony-tuioti-bio
2015,619085.0,"Drake, Darryl",15.0,20.0,12/11/1956 0:00:00,2.0,3.0,OC,0.0,Off,,139.0,99.0,0.583,4.0,5.0,0.444,https://pro-football-history.com/coach/1050/darryl-drake-bio
2016,841344.0,"Settle, John",6.0,7.0,6/2/1965 0:00:00,8.0,3.0,RB,0.0,Off,,32.0,63.0,0.339,0.0,0.0,0.0,https://pro-football-history.com/coach/1198/john-settle-bio
2017,401201.0,"Mangini, Eric",19.0,0.0,1/19/1971 0:00:00,0.0,1.0,HC,2.0,Def,2006.0,159.0,145.0,0.523,13.0,4.0,0.765,https://pro-football-history.com/coach/245/eric-mangini-bio
2018,116932.0,"Rothenbuhler, Troy",1.0,10.0,9/15/1972 0:00:00,0.0,3.0,OC,0.0,Off,,3.0,13.0,0.188,0.0,0.0,0.0,https://pro-football-history.com/coach/12037/troy-rothenbuhler-bio
2019,937796.0,"Coleman, Marco",1.0,5.0,12/18/1969 0:00:00,13.0,3.0,DL,0.0,Def,,4.0,12.0,0.25,0.0,0.0,0.0,https://pro-football-history.com/coach/12305/marco-coleman-bio
2020,157527.0,"Kijowski, Kevin",2.0,4.0,,0.0,3.0,GA,0.0,ST,,19.0,13.0,0.594,0.0,1.0,0.0,https://pro-football-history.com/coach/2480/kevin-kijowski-bio
2021,272578.0,"Miller, Mike",13.0,1.0,4/9/1970 0:00:00,0.0,2.0,GA,2.0,Off,,135.0,120.0,0.529,9.0,7.0,0.562,https://pro-football-history.com/coach/773/mike-miller-bio
2022,409415.0,Tyler Hill,2.0,9.0,4/3/2001 0:00:00,0.0,3.0,,0.0,Off/Def,,13.0,19.0,0.406,0.0,0.0,0.0,https://pro-football-history.com/coach/12103/tyler-hill-bio
2023,923503.0,"Caldwell, Mike",17.0,0.0,8/31/1971 0:00:00,11.0,2.0,,2.0,Def,,144.0,130.0,0.525,8.0,6.0,0.571,https://pro-football-history.com/coach/749/mike-caldwell-bio
2024,339736.0,"Manning, Ricky",5.0,3.0,11/18/1980 0:00:00,7.0,3.0,ST,0.0,DEF,,37.0,45.0,0.452,1.0,1.0,0.5,https://pro-football-history.com/coach/2833/ricky-manning-jr-bio
2025,332981.0,"Duker, Brian",8.0,4.0,7/15/1989 0:00:00,0.0,3.0,GA,0.0,Def,,64.0,66.0,0.492,3.0,4.0,0.429,https://pro-football-history.com/coach/2824/brian-duker-bio
2026,631957.0,"James, Jarrod",2.0,7.0,1/1/1993 0:00:00,0.0,3.0,TE,0.0,,,39.0,41.0,0.488,1.0,2.0,0.333,https://pro-football-history.com/coach/14079/jarrod-james-bio
2027,443734.0,Al Carl Harris,2.0,0.0,,12.0,3.0,,0.0,Off/Def,,,,,,,,
2028,554888.0,"Lynch, Addison",6.0,7.0,5/12/1989 0:00:00,0.0,3.0,QC,0.0,Def,,51.0,48.0,0.515,1.0,2.0,0.333,https://pro-football-history.com/coach/12054/addison-lynch-bio
2029,478239.0,Michael Pitre,3.0,13.0,1/3/1985 0:00:00,0.0,3.0,RB,0.0,Off/Def,,30.0,37.0,0.448,0.0,1.0,0.0,https://pro-football-history.com/coach/13669/michael-pitre-bio
2030,274404.0,"Albury, Imarjaye",4.0,4.0,5/22/1993 0:00:00,1.0,3.0,GA,0.0,DEF,,35.0,32.0,0.522,0.0,1.0,0.0,https://pro-football-history.com/coach/13596/imarjaye-albury-bio
2031,151209.0,"McGee, Garrick",2.0,7.0,4/6/1973 0:00:00,0.0,3.0,WR,0.0,Off,,13.0,19.0,0.406,0.0,0.0,0.0,https://pro-football-history.com/coach/11267/garrick-mcgee-bio
2032,129024.0,"Dorsey, Ken",10.0,0.0,4/22/1981 0:00:00,0.0,2.0,,2.0,Off,,109.0,52.0,0.676,8.0,9.0,0.471,https://pro-football-history.com/coach/2174/ken-dorsey-bio
2033,754915.0,"Moore, Tom",46.0,6.0,11/7/1938 0:00:00,0.0,2.0,OC,23.0,Off,,414.0,282.0,0.595,24.0,24.0,0.5,https://pro-football-history.com/coach/2187/tom-moore-bio
2034,891889.0,"Ollie, Nathan",5.0,4.0,,0.0,3.0,DL,0.0,Def,,30.0,51.0,0.373,0.0,1.0,0.0,https://pro-football-history.com/coach/12713/nathan-ollie-bio
2035,391420.0,"Lovett, Justin",6.0,11.0,1/8/1977 0:00:00,0.0,3.0,Strength Coach,0.0,,,47.0,51.0,0.48,6.0,2.0,0.75,https://pro-football-history.com/coach/1939/justin-lovett-bio
2036,603220.0,"Istvan, Roy",5.0,28.0,12/27/1968 0:00:00,0.0,3.0,HC,0.0,Off,,47.0,35.0,0.572,2.0,4.0,0.333,https://pro-football-history.com/coach/12765/roy-istvan-bio
2037,264959.0,"Norton, Ken",12.0,6.0,9/29/1966 0:00:00,13.0,2.0,AH,7.0,Def,,113.0,74.0,0.604,8.0,7.0,0.533,https://pro-football-history.com/coach/761/ken-norton-jr-bio
2038,497662.0,"Cerrato, Vinny",19.0,8.0,1/1/1960 0:00:00,0.0,3.0,RC,0.0,,,,,,,,,
2039,549621.0,"Kelly, Mike",1.0,20.0,2/11/1958 0:00:00,0.0,3.0,AH,0.0,Off,,12.0,4.0,0.75,1.0,1.0,0.5,https://pro-football-history.com/coach/2804/mike-kelly-bio
2040,583685.0,"McDonald, George",2.0,22.0,5/10/1976 0:00:00,0.0,3.0,OC,0.0,Off,,10.0,22.0,0.312,0.0,0.0,0.0,https://pro-football-history.com/coach/2718/george-mcdonald-bio
2041,926547.0,"LaFleur, Matt",23.0,7.0,11/3/1979 0:00:00,0.0,1.0,OC,2.0,Off,2019.0,136.0,107.0,0.56,5.0,7.0,0.417,https://pro-football-history.com/coach/946/matt-lafleur-bio
2042,375072.0,"Rodgers, Jay",15.0,8.0,8/29/1976 0:00:00,0.0,3.0,WR,0.0,Def,,124.0,119.0,0.51,3.0,7.0,0.3,https://pro-football-history.com/coach/1955/jay-rodgers-bio
2043,917608.0,"Bogardus, Thad",10.0,3.0,4/10/1989 0:00:00,0.0,3.0,GA,0.0,DEF,,97.0,66.0,0.595,10.0,3.0,0.769,https://pro-football-history.com/coach/2334/thad-bogardus-bio
2044,467922.0,"Grayer, Edward",7.0,8.0,1/1/1977 0:00:00,,3.0,,0.0,,,47.0,18.0,0.723,4.0,3.0,0.571,https://pro-football-history.com/coach/11180/edward-grayer-bio
2045,887587.0,"Farwell, Heath",7.0,0.0,12/31/1981 0:00:00,8.0,3.0,,0.0,ST,,78.0,52.0,0.599,5.0,5.0,0.5,https://pro-football-history.com/coach/2995/heath-farwell-bio
2046,464538.0,"Ryans, DeMeco",7.0,0.0,7/28/1984 0:00:00,10.0,1.0,,2.0,Def,2023.0,62.0,53.0,0.539,7.0,4.0,0.636,https://pro-football-history.com/coach/2999/demeco-ryans-bio
2047,322344.0,"Cain, Jamar",1.0,19.0,10/1/1980 0:00:00,0.0,3.0,DL,0.0,Def,,8.0,9.0,0.471,0.0,0.0,0.0,https://pro-football-history.com/coach/14072/jamar-cain-bio
2048,188639.0,"Biletnikoff, Fred",18.0,6.0,2/23/1943 0:00:00,14.0,3.0,WR,0.0,Off,,138.0,150.0,0.479,5.0,6.0,0.455,https://pro-football-history.com/coach/2853/fred-biletnikoff-bio
2049,239065.0,"Brown, Grady",8.0,6.0,,0.0,3.0,DC,0.0,Def,,41.0,41.0,0.5,0.0,3.0,0.0,https://pro-football-history.com/coach/13733/grady-brown-bio
2050,743475.0,"Richardson, Terry",,,,,,,,,,7.0,25.0,0.219,0.0,0.0,0.0,https://pro-football-history.com/coach/2340/terry-richardson-bio
2051,216339.0,"Wilson, Shaq",2.0,4.0,4/9/1991 0:00:00,0.0,3.0,LB,0.0,Def,,12.0,21.0,0.364,0.0,0.0,0.0,https://pro-football-history.com/coach/14112/shaq-wilson-bio
2052,921769.0,"Edwards, Herman",17.0,3.0,4/27/1954 0:00:00,10.0,1.0,DB,0.0,Def,2001.0,171.0,148.0,0.536,7.0,13.0,0.35,https://pro-football-history.com/coach/111/herman-edwards-bio
2053,620494.0,"Thomas, Tra",2.0,0.0,11/20/1974 0:00:00,13.0,3.0,,0.0,Off,,,,,,,,
2054,104156.0,"Calhoun, Troy",4.0,14.0,9/26/1966 0:00:00,0.0,2.0,OC,1.0,Off,,39.0,25.0,0.609,1.0,3.0,0.25,https://pro-football-history.com/coach/1833/troy-calhoun-bio
2055,104301.0,"Smith, Carl",34.0,16.0,4/26/1948 0:00:00,0.0,2.0,OC,13.0,Off,,293.0,252.0,0.537,10.0,15.0,0.4,https://pro-football-history.com/coach/1674/carl-smith-bio
2056,122093.0,"White, Adrian",7.0,7.0,4/6/1964 0:00:00,7.0,3.0,AP,0.0,Def,,36.0,60.0,0.375,0.0,0.0,0.0,https://pro-football-history.com/coach/825/adrian-white-bio
2057,966096.0,"Coen, Liam",4.0,10.0,11/8/1985 0:00:00,0.0,2.0,OC,1.0,Off,,37.0,28.0,0.569,3.0,2.0,0.6,https://pro-football-history.com/coach/12118/liam-coen-bio
2058,792659.0,"Ditka, Mike",23.0,0.0,10/18/1939 0:00:00,12.0,1.0,,0.0,Off,1982.0,219.0,131.0,0.626,17.0,13.0,0.567,https://pro-football-history.com/coach/97/mike-ditka-bio
2059,560687.0,"Allaire, John",8.0,22.0,1/1/1971 0:00:00,0.0,3.0,,0.0,,,55.0,73.0,0.43,0.0,0.0,0.0,https://pro-football-history.com/coach/2562/john-allaire-bio
2060,402842.0,"Grant, Ashton",4.0,1.0,1/1/1996 0:00:00,0.0,3.0,AP,0.0,,,37.0,29.0,0.561,1.0,2.0,0.333,https://pro-football-history.com/coach/13783/ashton-grant-bio
2061,780032.0,"Zimmer, Adam",16.0,0.0,1/13/1984 0:00:00,0.0,2.0,,2.0,Def,,144.0,120.0,0.545,6.0,6.0,0.5,https://pro-football-history.com/coach/2094/adam-zimmer-bio
2062,242952.0,"Pasquale, Larry",22.0,2.0,4/21/1941 0:00:00,0.0,3.0,ST,22.0,ST,,170.0,172.0,0.497,8.0,10.0,0.444,https://pro-football-history.com/coach/2948/larry-pasquale-bio
2063,369379.0,"Lukabu, Tembwe",6.0,9.0,8/6/1981 0:00:00,0.0,3.0,DC,0.0,Def,,,,,,,,
2064,482322.0,"Raye, Jimmy",36.0,6.0,3/26/1946 0:00:00,1.0,2.0,WR,13.0,Off,,,,,,,,
2065,107493.0,"Metzelaars, Pete",11.0,4.0,5/24/1960 0:00:00,16.0,3.0,AP,0.0,Off,,120.0,72.0,0.625,9.0,7.0,0.562,https://pro-football-history.com/coach/820/pete-metzelaars-bio
2066,372244.0,"Barone, Clancy",18.0,17.0,7/26/1963 0:00:00,0.0,3.0,AH/OC,0.0,Off,,168.0,121.0,0.581,11.0,9.0,0.55,https://pro-football-history.com/coach/1828/clancy-barone-bio
2067,723411.0,"Williams, Terrell",12.0,14.0,6/19/1974 0:00:00,0.0,3.0,ST,0.0,DEF,,120.0,123.0,0.494,4.0,6.0,0.4,https://pro-football-history.com/coach/2332/terrell-williams-bio
2068,677631.0,"Booker, Scott",6.0,15.0,1/1/1980 0:00:00,0.0,3.0,ST,0.0,Def,,54.0,45.0,0.545,2.0,3.0,0.4,https://pro-football-history.com/coach/12045/scott-booker-bio
2069,737004.0,"Lake, Jimmy",6.0,6.0,12/17/1976 0:00:00,0.0,3.0,DB,0.0,Def,,37.0,60.0,0.381,0.0,2.0,0.0,https://pro-football-history.com/coach/2044/jimmy-lake-bio
2070,859342.0,"Marciano, Joe",32.0,9.0,2/10/1954 0:00:00,0.0,3.0,ST/TE,0.0,ST,,262.0,262.0,0.5,4.0,11.0,0.267,https://pro-football-history.com/coach/898/joe-marciano-bio
2071,738440.0,"Hiestand, Mike",5.0,7.0,7/1/1990 0:00:00,0.0,3.0,DC,0.0,DEF,,34.0,49.0,0.41,0.0,1.0,0.0,https://pro-football-history.com/coach/12845/mike-hiestand-bio
2072,343710.0,"Howell, Richard",26.0,8.0,7/16/1987 0:00:00,0.0,3.0,RB,0.0,Off,,237.0,165.0,0.589,13.0,14.0,0.481,https://pro-football-history.com/coach/798/richard-howell-bio
2073,573039.0,"Singleton, Al",8.0,10.0,8/7/1975 0:00:00,10.0,3.0,LB,0.0,Def,,56.0,74.0,0.431,2.0,3.0,0.4,https://pro-football-history.com/coach/2784/jemal-singleton-bio
2074,845364.0,Kevin Koger,5.0,7.0,12/12/1989 0:00:00,0.0,3.0,TE,0.0,Off,,50.0,33.0,0.602,2.0,3.0,0.4,https://pro-football-history.com/coach/12848/kevin-koger-bio
2075,827994.0,"Rauscher, Phil",9.0,8.0,6/2/1985 0:00:00,0.0,3.0,OC,0.0,OFF,,66.0,70.0,0.485,4.0,1.0,0.8,https://pro-football-history.com/coach/2991/phil-rauscher-bio
2076,294613.0,"Arians, Bruce",30.0,18.0,10/3/1952 0:00:00,0.0,1.0,OC,9.0,Off,2013.0,269.0,178.0,0.601,17.0,14.0,0.548,https://pro-football-history.com/coach/788/bruce-arians-bio
2077,596077.0,"Gibson, Dalmin",1.0,7.0,,0.0,3.0,ST,0.0,ST,,7.0,10.0,0.412,0.0,0.0,0.0,https://pro-football-history.com/coach/14056/dalmin-gibson-bio
2078,624917.0,"Koetter, Dirk",14.0,22.0,2/5/1959 0:00:00,0.0,1.0,HC,11.0,Off,2016.0,95.0,129.0,0.424,2.0,2.0,0.5,https://pro-football-history.com/coach/2222/dirk-koetter-bio
2079,345961.0,"Turner, Norv",34.0,10.0,5/17/1952 0:00:00,0.0,1.0,OC,13.0,Off,1994.0,273.0,257.0,0.515,14.0,10.0,0.583,https://pro-football-history.com/coach/425/norv-turner-bio
2080,853118.0,"Tedford, Jeff",1.0,34.0,11/2/1961 0:00:00,0.0,2.0,HC,1.0,OFF,,2.0,14.0,0.125,0.0,0.0,0.0,https://pro-football-history.com/coach/2288/jeff-tedford-bio
2081,239294.0,"Holmgren, Mike",23.0,5.0,6/15/1948 0:00:00,0.0,1.0,OC,3.0,Off,1992.0,246.0,168.0,0.594,19.0,14.0,0.576,https://pro-football-history.com/coach/187/mike-holmgren-bio
2082,610127.0,"Puloka, Dave",17.0,1.0,,1.0,3.0,GA,0.0,,,131.0,144.0,0.476,0.0,4.0,0.0,https://pro-football-history.com/coach/839/dave-puloka-bio
2083,166509.0,"Johnson, Jimmie",12.0,5.0,10/6/1966 0:00:00,10.0,3.0,OC,0.0,Off,,,,,,,,
2084,996841.0,"Saleh, Robert",19.0,3.0,1/31/1979 0:00:00,0.0,1.0,AP,4.0,Def,2021.0,128.0,179.0,0.417,6.0,2.0,0.75,https://pro-football-history.com/coach/1793/robert-saleh-bio
2085,971546.0,"Sunseri, Vinnie",4.0,1.0,10/25/1991 0:00:00,3.0,3.0,GA,0.0,Def,,29.0,38.0,0.433,0.0,1.0,0.0,https://pro-football-history.com/coach/13636/vinnie-sunseri-bio
2086,926165.0,"Coad, Sam",1.0,6.0,,0.0,3.0,,0.0,,,9.0,7.0,0.559,1.0,1.0,0.5,https://pro-football-history.com/coach/13552/sam-coad-bio
2087,356377.0,"Smith, Gifford",8.0,19.0,10/12/1968 0:00:00,0.0,3.0,DL,0.0,Def,,,,,,,,
2088,296961.0,"Pagano, John",26.0,5.0,3/30/1967 0:00:00,0.0,2.0,AP,6.0,Def,,210.0,207.0,0.504,5.0,10.0,0.333,https://pro-football-history.com/coach/2496/john-pagano-bio
2089,660621.0,"Workman, Vince",13.0,0.0,5/9/1967 0:00:00,8.0,3.0,,0.0,ST,,,,,,,,
2090,813329.0,"Odom, Quinshon",2.0,6.0,8/22/1991 0:00:00,0.0,3.0,OL,0.0,Off,,23.0,26.0,0.47,1.0,1.0,0.5,https://pro-football-history.com/coach/13947/quinshon-odom-bio
2091,696379.0,"Hayes, Sean",3.0,1.0,,0.0,3.0,Strength Coach,0.0,,,27.0,21.0,0.562,1.0,2.0,0.333,https://pro-football-history.com/coach/2326/sean-hayes-bio
2092,554422.0,"Kuper, Chris",8.0,1.0,12/19/1982 0:00:00,8.0,3.0,OL,0.0,Off,,62.0,69.0,0.473,0.0,2.0,0.0,https://pro-football-history.com/coach/2756/chris-kuper-bio
2093,873271.0,"Shula, Chris",9.0,5.0,2/5/1986 0:00:00,0.0,3.0,DC,0.0,Def,,79.0,68.0,0.537,7.0,4.0,0.636,https://pro-football-history.com/coach/2491/chris-shula-bio
2094,958692.0,"Noriega, Fernando",5.0,1.0,4/10/1991 0:00:00,0.0,3.0,,0.0,,,70.0,44.0,0.614,5.0,5.0,0.5,https://pro-football-history.com/coach/11182/fernando-noriega-bio
2095,415673.0,"Manusky, Greg",21.0,0.0,8/12/1966 0:00:00,12.0,2.0,,12.0,Def,,186.0,167.0,0.527,3.0,7.0,0.3,https://pro-football-history.com/coach/800/greg-manusky-bio
2096,901866.0,"Morgan, Chris",15.0,8.0,9/24/1976 0:00:00,0.0,3.0,GA,0.0,Off,,109.0,133.0,0.451,5.0,5.0,0.5,https://pro-football-history.com/coach/949/chris-morgan-bio
2097,182643.0,"Strausser, Chris",7.0,26.0,12/4/1963 0:00:00,0.0,3.0,HC,0.0,Off,,52.0,62.0,0.456,1.0,2.0,0.333,https://pro-football-history.com/coach/11197/chris-strausser-bio
2098,119305.0,"Lewis, Greg",10.0,3.0,2/12/1980 0:00:00,8.0,3.0,WR,0.0,Off,,104.0,58.0,0.642,12.0,5.0,0.706,https://pro-football-history.com/coach/2411/greg-lewis-bio
2099,391310.0,Stephen Brown,7.0,14.0,,0.0,3.0,DB,0.0,Def,,61.0,51.0,0.545,1.0,2.0,0.333,https://pro-football-history.com/coach/2329/stephen-brown-bio
2100,892823.0,"Whitaker, Cedric",3.0,7.0,11/14/1992 0:00:00,0.0,3.0,ST,0.0,Def,,17.0,33.0,0.34,0.0,0.0,0.0,https://pro-football-history.com/coach/13524/cedric-whitaker-bio
2101,503581.0,"Hueber, Jim",5.0,45.0,8/14/1948 0:00:00,0.0,3.0,OC,0.0,OFF,,42.0,38.0,0.525,1.0,2.0,0.333,https://pro-football-history.com/coach/1232/jim-hueber-bio
2102,133493.0,"Pratt, Tom",39.0,10.0,6/21/1935 0:00:00,0.0,3.0,DL,0.0,Def,,312.0,262.0,0.543,10.0,15.0,0.4,https://pro-football-history.com/coach/2080/tom-pratt-bio
2103,231392.0,"Merritt, Bob",13.0,9.0,,0.0,3.0,AP,0.0,,,,,,,,,
2104,478791.0,"Novak, Jason",1.0,4.0,8/10/1978 0:00:00,0.0,3.0,ST,0.0,ST,,7.0,9.0,0.438,0.0,0.0,0.0,https://pro-football-history.com/coach/2633/jason-novak-bio
2105,682983.0,"McDermott, Sean",24.0,1.0,3/21/1974 0:00:00,0.0,1.0,LB,8.0,Def,2017.0,244.0,156.0,0.61,18.0,18.0,0.5,https://pro-football-history.com/coach/1184/sean-mcdermott-bio
2106,228070.0,"MacDonald, Mike",9.0,5.0,6/26/1987 0:00:00,0.0,2.0,DC,2.0,DEF,2024.0,90.0,56.0,0.616,3.0,6.0,0.333,https://pro-football-history.com/coach/2490/mike-macdonald-bio
2107,548818.0,"Grossi, Zack",8.0,4.0,1/1/1991 0:00:00,0.0,3.0,OC,0.0,,,,,,,,,
2108,420081.0,"Sheppard, Mike",18.0,18.0,10/29/1951 0:00:00,0.0,2.0,HC,4.0,Off,,112.0,175.0,0.391,1.0,3.0,0.25,https://pro-football-history.com/coach/676/mike-sheppard-bio
2109,850260.0,"Stocker, Luke",1.0,0.0,7/17/1988 0:00:00,11.0,3.0,,0.0,Off,,6.0,11.0,0.353,0.0,0.0,0.0,https://pro-football-history.com/coach/14198/luke-stocker-bio
2110,791465.0,"Slate, Rick",7.0,6.0,1/1/1968 0:00:00,0.0,3.0,Strength Coach,0.0,,,43.0,56.0,0.434,0.0,1.0,0.0,https://pro-football-history.com/coach/12308/rick-slate-bio
2111,337139.0,"Scruggs, Greg",1.0,5.0,8/17/1990 0:00:00,5.0,3.0,DL,0.0,Def,,7.0,10.0,0.412,0.0,0.0,0.0,https://pro-football-history.com/coach/13884/greg-scruggs-bio
2112,628102.0,"Ingels, TJ",3.0,15.0,1/1/1988 0:00:00,0.0,3.0,DF,0.0,Off,,33.0,15.0,0.684,3.0,2.0,0.6,https://pro-football-history.com/coach/14083/tj-ingels-bio
2113,550845.0,"Daniels, Phillip",4.0,1.0,3/4/1973 0:00:00,15.0,3.0,DL,0.0,Def,,48.0,32.0,0.6,4.0,3.0,0.571,https://pro-football-history.com/coach/2728/phillip-daniels-bio
2114,821493.0,"Crossman, Danny",21.0,10.0,1/17/1967 0:00:00,0.0,3.0,LB,0.0,ST,,173.0,166.0,0.51,5.0,7.0,0.417,https://pro-football-history.com/coach/1034/danny-crossman-bio
2115,795384.0,Kim Helton,11.0,27.0,7/28/1948 0:00:00,0.0,3.0,HC,0.0,Off,,80.0,111.0,0.419,3.0,5.0,0.375,https://pro-football-history.com/coach/2149/kim-helton-bio
